city,area,rooms,bathroom,parking_spaces,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),total_(BRL)
0,784,5,6,8,0,0,0,12000,1641,197,9.535390480896702
4,92,3,3,1,0,0,750,4250,21,54,8.532278828834277
4,170,3,3,3,0,1,2450,3000,1015,39,8.780326390946605
3,400,3,4,2,0,1,3800,15000,1834,194,9.944197540783914
3,40,1,1,0,0,0,450,2950,97,39,8.17103418920548
4,85,2,2,0,0,1,700,2600,100,33,8.141481041457421
4,40,1,1,1,1,0,1440,1890,170,24,8.16763571524637
4,280,4,6,3,0,1,4500,4800,1500,61,9.292933670280036
3,98,3,2,0,0,1,1040,3390,239,44,8.458292083496076
4,70,2,1,0,1,1,0,1300,0,20,7.186144304522325
4,660,4,6,4,0,1,500,6000,4283,91,9.293853972204001
0,449,5,7,4,0,1,0,15000,308,246,9.651880224221337
4,306,4,3,4,1,1,3441,5330,2599,68,9.344958673700944
4,150,3,2,2,0,1,0,2500,0,38,7.839525581704678
4,80,3,2,2,0,1,490,2500,100,32,8.046549357283078
4,22,1,1,0,0,1,385,2100,40,27,7.845024417241484
2,82,3,2,1,0,1,690,1780,90,26,7.8582541821860294
4,119,3,3,1,1,0,1500,3370,209,43,8.541495483939203
4,113,1,1,2,0,0,650,6400,0,82,8.872487182278038
2,46,2,1,0,0,1,177,807,30,12,6.934397209928558
4,138,3,1,0,0,1,0,3500,445,53,8.293799608846818
4,75,2,3,2,0,1,499,2400,71,31,8.007034012193408
4,98,3,2,1,0,0,1520,2400,0,31,8.281977058867758
3,25,1,1,0,1,1,590,1336,63,18,7.60489448081162
0,202,3,2,2,1,1,0,3000,172,50,8.078067881815437
1,326,3,3,4,0,1,870,4200,523,64,8.640825751861513
4,49,2,1,1,1,0,230,1625,25,21,7.550661243105336
4,52,1,1,1,0,1,730,2500,38,32,8.101980731853192
0,258,4,4,3,0,1,1000,3500,338,47,8.494129251817686
4,80,3,1,1,0,1,978,2400,105,31,8.164794804244766
4,100,3,3,0,0,1,820,6330,148,81,8.906528917594517
2,87,2,1,0,0,0,450,2200,75,33,7.922623574217286
2,42,2,1,0,0,1,0,858,15,16,6.7912214627261855
3,82,4,3,1,0,1,920,4800,167,62,8.691146498539675
4,200,2,1,1,0,1,0,2450,200,37,7.89655270164304
4,60,2,1,0,0,1,150,3040,167,39,8.130647968160584
4,250,3,4,4,1,0,3200,10000,834,127,9.55824698622306
3,60,1,1,1,0,0,2000,3900,167,51,8.71915396346254
4,70,2,2,1,0,1,665,2000,0,26,7.898039690764619
4,79,2,2,1,0,0,1300,3594,267,46,8.557951183888406
4,220,3,4,2,0,1,0,4800,0,73,8.491670234185152
2,38,1,1,0,1,1,240,1150,35,17,7.274479558773871
4,310,5,4,5,0,1,4364,2700,2506,35,9.17014318222477
4,87,2,2,2,0,1,650,3300,209,42,8.343315881404946
4,236,4,5,7,0,0,3000,10800,1084,137,9.617204500998055
4,113,2,3,2,0,1,1400,13500,375,172,9.645429005150419
4,45,2,1,0,1,1,350,1500,50,20,7.560601162768557
4,144,4,2,0,1,1,0,3200,209,49,8.148734808937169
3,24,1,1,0,0,1,587,1412,25,19,7.622663951323595
2,94,3,2,1,0,1,988,3200,242,47,8.4069317971587
2,27,1,1,0,1,0,300,1400,13,21,7.45876269238096
4,210,3,4,3,0,0,4100,9945,1000,127,9.627140989748092
0,180,3,2,2,0,1,0,2000,184,33,7.704361167910313
2,25,1,1,0,0,1,200,915,43,14,7.067319848653476
0,100,3,1,2,0,1,300,1400,77,19,7.493873886783559
4,180,3,1,1,0,1,1800,9000,482,115,9.34145634983372
3,46,2,1,0,0,1,352,1400,0,19,7.4798641311650265
4,352,4,4,4,1,0,0,8600,479,130,9.128045129249353
4,360,3,5,5,0,0,4980,9000,2120,115,9.694061978050115
4,33,1,1,0,0,0,350,1300,21,17,7.4318919168078
3,125,4,2,2,1,1,1676,4500,40,58,8.744328763999984
4,360,4,5,5,0,0,0,9600,584,145,9.242904362849446
4,416,3,5,4,0,1,5300,10000,0,127,9.644133752071205
4,400,3,4,5,0,0,0,9500,1875,143,9.351926736038054
4,43,2,1,1,0,1,280,1900,0,25,7.698936199813447
3,180,4,2,1,0,0,1955,6000,633,78,9.067277989134345
4,100,3,1,0,0,1,500,2630,334,34,8.160232492367689
4,31,1,1,1,1,0,2000,1990,125,26,8.328934041955529
3,60,1,1,1,1,0,1862,2400,123,10,8.388450315523512
4,165,3,4,3,0,1,2460,3500,617,45,8.798303718484979
3,250,5,2,5,0,1,0,4675,270,72,8.520786726926367
4,190,3,3,2,0,1,2700,4000,667,51,8.911799556189527
4,276,3,3,0,1,0,2308,12000,795,153,9.633055833490875
3,140,3,2,2,0,1,1900,5500,546,71,8.989444293202451
2,70,1,1,1,1,0,650,1050,34,16,7.467942332285852
4,300,4,7,3,1,0,0,7000,121,106,8.885717651712119
4,70,2,1,0,0,1,285,2197,0,28,7.828436359157585
1,85,2,2,1,0,1,810,1100,70,14,7.598399329323964
3,75,2,1,0,1,1,0,2000,34,18,7.627057417018934
3,120,3,1,0,1,0,1250,3300,238,43,8.48301573961465
3,92,2,2,0,0,0,700,3000,195,39,8.277666160851503
3,98,2,1,0,0,1,701,2186,146,29,8.027150106832774
4,118,3,2,2,0,1,1520,8950,402,114,9.3048320350689
3,75,3,1,0,0,1,545,1800,21,24,7.779466967458324
2,75,2,2,1,0,1,396,2000,91,30,7.831220214604293
4,315,4,5,5,1,1,2500,4000,1000,29,8.92665032079394
4,55,2,1,1,0,1,280,1000,0,13,7.165493475060845
4,132,3,2,1,0,1,1477,2950,45,38,8.414274137408396
4,100,2,1,1,0,1,0,2700,98,41,7.951559331155252
4,252,3,4,1,0,1,0,12000,1233,181,9.50383054471094
4,65,2,1,0,0,1,1261,1450,166,19,7.9714309977693505
4,20,1,1,0,0,0,602,1800,130,23,7.846198815497425
1,150,3,4,2,0,1,1200,3400,0,44,8.443546651247939
4,500,5,5,8,0,1,0,9800,92,148,9.214431989879436
2,27,1,1,0,1,0,360,1000,13,15,7.236339342754344
4,500,3,4,7,1,1,0,9300,1060,140,9.259225769705994
4,40,1,1,0,0,1,250,1020,70,13,7.21081845347222
0,45,1,1,1,0,1,808,2900,9,39,8.231376045573969
3,86,2,2,2,0,0,585,1500,116,20,7.706162970199576
4,200,3,3,0,0,1,0,5000,200,76,8.571113033405668
2,49,1,1,0,0,1,250,790,21,12,6.97914527506881
4,115,2,2,1,0,1,1755,4500,245,58,8.788593431293735
0,50,2,1,0,1,1,0,644,25,9,6.520621127558696
4,20,1,1,0,0,0,602,1800,130,23,7.846198815497425
1,55,2,1,1,0,1,399,900,25,12,7.198183577101943
3,78,2,1,1,0,1,557,1050,84,14,7.441906728051625
4,127,4,3,0,1,1,1154,5300,407,68,8.84361509218395
4,450,3,4,2,0,1,4187,15000,1450,191,9.944197540783914
4,132,3,1,2,1,0,920,8000,400,102,9.150908788206756
4,62,2,2,1,0,0,520,3500,59,45,8.324821298768782
0,300,5,3,1,0,1,0,3770,167,62,8.294049640102028
3,195,4,1,0,0,1,0,2990,156,46,8.068716192714781
1,45,2,1,0,1,1,250,1000,0,13,7.142036574706803
3,52,1,1,0,1,0,850,1850,56,24,7.930565854233965
4,46,2,1,1,0,1,589,1100,72,14,7.4821189235521155
0,179,3,3,0,0,1,1050,2400,203,32,8.212297138229768
3,60,1,1,0,0,1,649,3100,100,40,8.266164436612492
4,45,1,1,0,0,1,0,1000,0,13,7.221105098182496
0,200,4,3,2,0,1,0,3400,713,56,8.335671314792847
3,15,1,1,0,0,1,0,700,0,10,6.566672429803241
0,30,1,1,0,1,1,0,650,0,9,6.492239835020471
0,100,3,3,1,1,1,350,1670,100,23,7.670428522190693
3,120,3,3,0,0,0,600,5500,167,71,8.754476306284166
4,105,2,3,2,0,1,1850,3200,385,41,8.608312784783722
4,97,2,3,2,0,0,700,2660,167,34,8.178077463849608
3,140,3,2,1,0,1,1400,4200,250,55,8.683724062303869
4,90,3,3,2,0,1,870,2630,417,34,8.281977058867758
4,50,1,1,0,0,1,388,2200,0,28,7.869783902530146
0,330,5,4,2,0,1,0,8000,267,132,9.035986984831405
4,367,3,5,3,0,0,3400,6000,1500,77,9.303921785597714
4,75,3,2,1,0,1,1000,3900,0,50,8.507344855361422
2,63,2,1,0,0,0,200,1400,53,21,7.423568444259167
1,72,2,1,2,0,1,730,1200,89,16,7.618742377670413
1,52,2,1,1,0,0,320,1800,70,23,7.7025561132685825
4,57,2,2,1,1,1,570,2600,0,33,8.07215530818825
4,200,3,3,1,1,1,3200,3800,834,49,8.97259066827261
3,64,3,2,0,0,1,700,1300,251,17,7.727094484779841
4,211,3,2,2,0,1,2800,11000,483,140,9.57644075656207
1,164,3,2,2,0,1,0,2100,293,32,7.793999089503996
4,240,3,3,2,0,1,0,4500,250,68,8.480321716640333
1,64,2,1,1,0,1,540,820,122,11,7.309212365692763
4,89,2,3,1,0,0,360,5700,204,73,8.754318540250866
1,120,3,3,2,1,1,400,1850,0,24,7.729735331385051
4,69,2,2,1,1,0,1000,4100,234,52,8.591743922680534
4,140,3,4,2,0,1,1400,2500,517,32,8.400659375160286
4,103,2,1,0,0,1,0,1300,80,20,7.244941546337007
4,82,2,2,0,1,1,680,2800,135,36,8.20303024171486
4,30,1,1,0,0,1,415,1585,30,21,7.62657020629066
1,60,2,1,1,1,1,300,1400,60,18,7.483806687665835
4,162,3,2,2,0,0,1250,8000,42,102,9.147932911847565
4,59,2,1,1,0,1,0,3000,0,39,8.019612794400267
4,230,3,3,3,1,1,2100,10500,792,134,9.512738628263644
4,110,3,2,1,1,1,950,4500,0,58,8.614138397472717
1,210,3,3,3,0,1,1900,2300,459,30,8.453187861440325
4,218,3,2,2,1,1,2000,7800,550,99,9.254452946594503
1,50,1,1,1,1,1,718,1600,13,21,7.763446388727362
0,115,3,3,2,0,1,700,1920,209,26,7.957177323459475
4,100,2,2,0,0,1,900,2000,63,26,8.003028666384733
4,230,3,4,4,0,1,2100,5000,0,64,8.876963340262272
3,25,1,1,0,0,1,50,700,0,10,6.634633357861686
4,280,3,4,2,1,0,2000,15000,684,226,9.793170328225258
4,390,3,4,4,1,1,2710,9000,2682,115,9.582662261491093
4,60,2,2,2,0,1,450,2872,238,37,8.188133414510478
4,150,3,2,2,0,1,1700,5000,484,64,8.888618807300878
3,60,2,1,1,1,1,560,1000,500,13,7.637234388789473
4,22,1,1,0,1,1,250,1080,14,14,7.214504414151143
3,30,1,1,1,0,1,570,850,70,11,7.31455283232408
4,49,2,2,1,0,1,500,1550,100,20,7.682943169878292
4,230,3,4,3,0,1,3500,4700,834,60,9.115480090952223
3,200,3,4,2,0,0,2100,8000,600,104,9.287394001418473
0,167,4,4,3,0,1,2000,4600,642,62,8.8963143241848
0,420,4,6,5,1,1,2000,15000,167,200,9.762557428101923
2,98,2,1,0,0,0,477,1800,92,27,7.781973234434385
0,80,3,1,1,0,1,554,1300,69,18,7.571473648851271
1,30,1,1,0,0,1,280,500,10,7,6.682108597449809
4,296,4,5,5,0,0,4300,12900,2105,164,9.876681458115621
3,70,2,1,0,1,1,800,1100,42,15,7.579678823090456
3,160,2,2,2,0,0,2400,7500,250,97,9.235130540783402
4,73,2,2,1,0,1,700,1250,150,16,7.6577552711348655
3,15,1,1,0,0,1,50,700,0,10,6.634633357861686
4,174,3,1,1,0,1,0,3300,236,50,8.185071477532283
2,54,1,1,1,0,1,450,1200,42,18,7.444833273892193
4,50,1,1,1,1,0,1300,8800,250,112,9.25540933534376
4,240,3,3,3,0,1,2999,10500,417,134,9.55044884660634
0,260,4,4,2,0,1,0,15000,203,246,9.645429005150419
4,210,3,4,4,1,1,1990,6375,625,81,9.112948025967533
4,119,3,4,3,0,1,800,3680,30,47,8.42463920980563
0,150,3,1,3,0,1,0,3500,750,58,8.368461137615839
4,750,4,7,8,0,0,0,15000,1667,226,9.734536214680345
4,67,2,1,1,1,1,626,1800,40,23,7.820037989458753
3,50,1,1,0,0,1,640,1428,81,6,7.6760099320288875
3,36,1,1,0,0,1,487,2500,55,33,8.031385330625534
4,120,3,2,2,0,1,1500,1900,377,25,8.24354550792826
2,65,3,1,1,0,1,400,850,31,13,7.166265974133638
0,240,4,4,2,0,0,590,8000,150,107,9.087946723762116
4,93,2,2,2,0,1,800,3500,200,45,8.422003004412488
2,35,1,1,0,0,1,120,1170,92,18,7.244941546337007
4,51,2,1,1,1,1,450,2200,109,28,7.933079771880415
4,85,2,2,1,0,1,709,3300,94,42,8.329899292995725
1,57,1,2,1,0,1,391,2961,111,38,8.161089512845797
1,50,1,1,0,0,1,300,550,0,3,6.74993119378857
4,75,2,1,0,0,1,0,1500,325,23,7.522400231387125
4,161,3,3,3,0,1,2700,10000,667,127,9.509778075438817
1,210,4,4,3,1,1,1964,3600,495,46,8.717027173294824
4,350,3,2,4,0,1,0,12500,1334,188,9.54831148472113
2,112,3,3,2,0,1,1000,3000,234,44,8.361474616416817
1,78,3,2,2,0,0,755,1900,37,25,7.907651594711089
4,54,2,2,1,0,1,954,2800,199,36,8.29154650988391
1,25,1,1,0,1,1,200,1020,0,4,7.110696122978827
4,62,2,2,0,1,1,600,2000,0,26,7.87359778968554
4,117,2,2,1,1,0,630,7130,150,91,8.98744678941718
4,120,4,2,2,0,1,0,3500,10,53,8.1786387885907
1,113,3,2,2,0,1,700,1450,79,19,7.718240951959316
4,65,2,1,1,0,1,700,2306,0,30,8.01862546504575
1,70,2,1,1,1,1,341,1100,60,14,7.323830566202317
2,67,3,2,2,0,1,400,2000,50,30,7.816416983691801
4,651,7,7,8,0,1,0,8500,1595,128,9.232199706329077
4,180,3,1,5,0,1,0,6500,567,98,8.8771028978649
4,30,1,1,0,0,1,0,1000,21,13,6.942156705699469
4,100,3,3,3,0,1,1000,3500,417,45,8.50976567558744
4,45,1,1,0,0,1,325,1450,55,19,7.52294091807237
4,400,4,4,4,0,1,0,8500,1250,128,9.198166571044474
4,100,3,1,0,0,1,0,2200,139,28,7.769800996003896
2,111,2,2,0,0,1,850,1612,100,24,7.8582541821860294
0,70,2,2,2,0,1,610,2100,240,28,7.999342952713282
2,179,3,2,2,0,0,0,3700,67,66,8.251663923605589
3,140,3,2,2,0,1,1800,5700,579,74,9.006263883379198
4,260,3,4,2,0,1,0,7609,876,115,9.059633754551479
0,268,4,2,4,1,1,975,3000,381,40,8.388677769180811
0,70,3,2,1,0,1,230,1300,59,18,7.382746449738912
3,50,1,1,1,0,1,1060,1500,323,20,7.973844375944687
0,470,5,4,2,0,1,0,6000,808,99,8.84043543926657
4,142,3,4,3,0,1,1900,4600,3509,33,9.214431989879436
4,80,1,2,2,0,1,0,6522,0,83,8.795733605950735
4,100,3,3,3,1,1,0,2500,246,38,7.932003152361385
2,47,1,1,1,1,0,400,2200,0,33,7.876258882303226
1,180,3,4,4,0,1,0,3230,250,49,8.169053149927343
2,180,4,1,1,0,1,1,4480,375,80,8.504513138258863
4,72,1,1,1,1,0,670,4000,175,51,8.496378051702317
4,90,2,2,1,0,1,0,2200,0,34,7.711996507047669
1,49,1,1,0,0,1,417,583,23,8,6.939253946041508
2,282,4,2,4,0,0,0,5000,355,89,8.602453035367061
4,114,4,4,2,0,1,1115,2530,321,33,8.294049640102028
4,170,3,3,2,0,1,1800,7000,559,89,9.153664194782626
4,200,3,2,3,0,1,0,3600,251,55,8.27052509505507
4,130,4,4,3,0,1,1160,3000,459,39,8.446556111816797
0,300,3,4,4,0,1,0,7500,350,123,8.983941527941301
4,40,1,2,1,1,0,1935,4200,318,54,8.780787468338929
4,45,1,1,0,1,1,150,750,0,10,6.814542897259958
4,245,3,5,4,0,0,2300,10000,1218,127,9.521568058002977
4,155,2,3,2,0,1,0,4000,377,61,8.398184404834035
0,300,3,3,4,0,1,0,3500,431,58,8.29154650988391
1,438,5,4,0,0,1,0,7735,417,117,9.020389788017736
3,30,1,1,0,1,0,380,2200,59,29,7.889459149404524
4,125,2,2,1,0,0,0,2800,392,43,8.082093278178382
1,76,1,2,0,0,1,300,700,100,9,7.01211529430638
4,58,2,2,2,0,1,833,2030,189,26,8.0323601479245
4,140,3,2,2,0,1,0,2600,45,40,7.895808377083183
4,49,2,1,1,0,1,415,1368,0,18,7.496652438168283
2,45,1,1,0,0,1,750,900,658,14,7.750614732770409
4,350,4,6,4,0,1,0,10000,896,151,9.310276200588783
4,35,1,1,0,0,1,320,1700,0,22,7.622174594817622
3,100,3,1,1,0,1,495,1700,17,22,7.711996507047669
2,86,2,2,2,0,1,1000,2950,120,44,8.32239411311117
1,58,1,1,1,0,1,676,3300,108,42,8.325306029752582
4,40,1,1,0,1,1,0,780,17,12,6.697034247666484
2,62,3,2,1,0,0,550,2100,50,31,7.912789220690681
0,95,3,2,2,0,1,657,2300,143,31,8.049427057110695
4,52,1,1,1,0,1,730,2100,38,27,7.971085753505607
4,80,2,1,0,0,1,0,1280,59,20,7.215239978730097
0,300,4,4,4,0,1,0,6500,428,107,8.85879510585745
4,70,2,2,0,0,1,570,1390,212,18,7.692113339595466
2,130,3,3,1,0,1,1000,4900,167,72,8.722580021141189
1,39,1,1,1,1,0,573,1128,32,15,7.466799475018602
0,73,2,1,1,0,0,600,4500,40,60,8.556606193773073
4,68,2,1,1,0,1,520,2280,9,29,7.951207156472972
1,80,2,1,0,0,1,0,1200,0,19,7.106606137727303
4,30,1,1,1,0,1,500,1560,61,20,7.669495251007694
3,450,4,5,1,0,1,0,3300,417,51,8.234564993267135
4,270,3,4,2,0,1,3158,15000,1100,191,9.875653761606692
4,146,3,4,4,0,1,1510,6000,631,77,9.0142038261485
3,100,3,1,0,0,1,0,2000,209,26,7.71244383427499
1,60,2,1,1,0,1,314,1000,0,13,7.191429330036379
4,55,2,1,1,1,1,784,3500,135,45,8.4040244933106
3,140,4,2,1,1,1,1700,6000,380,78,9.0068768914288
1,40,1,1,1,0,1,600,650,35,9,7.166265974133638
0,20,1,1,1,0,0,0,1100,0,15,7.017506142941256
2,30,1,1,0,1,1,0,500,0,9,6.234410725718371
4,68,2,2,2,1,1,2600,2300,0,30,8.503297086224126
1,35,1,1,1,0,1,350,966,25,13,7.2115567333138015
4,190,4,4,3,0,0,1780,6900,0,88,9.078978053779355
4,700,4,10,0,0,1,0,15000,8750,226,10.085017129129874
3,45,1,1,0,0,1,0,1200,78,16,7.166265974133638
4,311,3,6,4,1,0,1800,12500,1084,159,9.651236971915612
2,110,2,1,0,0,1,0,1070,1160,20,7.719129840906732
1,330,3,3,2,1,1,2700,5100,650,65,9.049702026013371
4,75,3,1,1,0,0,770,1900,85,25,7.930565854233965
2,50,1,1,0,0,0,300,1600,42,24,7.584264818389059
4,460,4,4,6,0,1,0,5280,667,80,8.704170559746386
2,52,2,1,0,0,1,401,730,21,11,7.059617628291383
4,155,3,4,2,0,1,1400,13100,409,166,9.621190952360685
0,55,2,1,1,0,1,200,840,77,12,7.029972911706386
3,74,2,1,0,0,1,1154,1900,189,25,8.092239406724211
4,26,1,1,1,0,0,402,1396,0,18,7.504942068396171
4,80,2,1,0,0,0,500,3000,0,39,8.17188200612782
4,450,4,5,5,1,1,0,12000,1875,181,9.551160286590816
1,150,2,2,1,0,1,0,1060,167,16,7.126087273299125
4,135,3,2,2,0,1,1836,4200,543,54,8.799963219506997
0,140,4,3,4,0,1,500,3500,230,47,8.361240889642351
1,76,3,1,1,0,1,480,1300,92,17,7.5443321080536885
4,450,4,3,6,0,1,0,11900,1084,179,9.485013189834323
0,38,1,1,0,1,1,0,1300,0,18,7.1846291527173145
4,56,2,2,1,0,1,500,2000,0,26,7.834788107388194
3,30,1,1,0,1,0,445,1512,0,7,7.583247524303362
4,260,2,2,2,1,1,0,3800,567,58,8.395251520610994
2,77,3,2,1,1,1,284,1260,20,19,7.367708572374371
3,290,4,3,1,0,1,2500,7000,459,91,9.21542741102474
0,22,1,1,1,1,0,0,1500,0,20,7.327123292259293
3,47,2,1,0,0,1,578,1500,0,20,7.649216319820633
4,80,2,2,1,0,1,1363,3700,96,47,8.557759153162898
4,244,4,3,4,0,0,2375,4774,1033,61,9.01724094201035
1,45,1,1,0,0,1,670,800,39,11,7.327123292259293
0,85,3,2,2,1,1,686,1700,160,23,7.851661177889265
4,98,3,2,2,0,1,1400,2000,383,26,8.245384468120747
4,100,2,1,1,1,1,0,1450,0,22,7.29505641646263
3,120,3,2,0,0,1,1300,3700,331,48,8.59044365315583
4,190,3,2,1,0,0,2180,4500,150,58,8.837681215593197
4,500,4,4,4,0,1,3200,10200,1800,154,9.638935897473202
4,105,3,2,2,0,0,1544,7800,488,99,9.203517146628057
1,50,2,1,1,0,1,613,1000,20,13,7.4067107301776405
4,126,4,3,2,1,1,1500,4500,417,58,8.775858314797526
4,74,2,3,1,0,1,1180,4500,105,58,8.67317077287059
3,130,3,3,2,0,0,2500,7000,500,91,9.219399216464529
4,140,2,1,1,1,0,2000,5500,300,70,8.97094039814245
2,160,3,2,2,0,1,100,2000,75,36,7.701652362642226
4,250,3,4,3,0,1,3570,14000,1256,178,9.852246888342531
3,90,2,2,1,0,1,1090,900,144,12,7.671826797878781
4,35,1,1,0,0,0,420,1660,0,22,7.6511201757027
3,144,4,2,2,0,1,2000,3590,378,47,8.702177865629675
3,170,3,1,1,0,0,600,2480,100,32,8.074960359115858
3,65,2,1,1,0,1,750,1400,59,19,7.709308333385869
2,80,2,1,0,0,1,0,990,0,18,6.9167150203536085
4,20,1,1,0,1,0,150,3142,67,40,8.131530710604252
4,79,2,2,2,1,0,800,5900,280,75,8.861633597686627
4,70,2,1,0,0,1,0,2448,159,32,7.878534196140362
4,30,1,1,0,1,0,423,2350,46,30,7.955074273262696
4,250,3,5,3,0,1,3500,6800,0,87,9.248695325852646
2,50,1,1,0,0,0,300,930,25,14,7.146772179452637
4,116,3,2,2,0,1,1726,2300,568,30,8.439231649946526
4,216,4,3,4,1,1,1868,5000,657,64,8.934586870389676
4,290,3,5,4,0,0,3580,7000,0,89,9.275285060616564
4,300,5,6,6,0,1,0,9500,2084,143,9.369990189505721
4,245,4,3,4,0,1,3450,6000,1667,77,9.322865162818028
0,150,4,2,3,1,0,1300,4900,480,66,8.816853240627426
4,130,3,4,2,1,1,1550,2318,411,30,8.368693183097793
4,112,1,2,3,0,1,0,2878,84,44,8.008698182988528
4,78,2,2,1,0,1,586,1680,63,22,7.763021309018518
3,15,1,1,0,0,1,50,700,0,10,6.634633357861686
4,84,2,1,2,1,0,800,4000,240,51,8.535425959677298
3,23,1,1,0,1,1,569,2000,25,26,7.8713112033234065
0,174,3,1,0,1,1,0,5500,120,91,8.65032450401942
4,104,1,3,2,1,1,2000,4200,500,54,8.818038250394299
2,63,1,1,0,0,1,340,900,38,14,7.164720378771857
4,51,2,1,1,0,1,468,1100,75,14,7.4133673356952405
3,70,2,2,1,0,1,1500,3460,332,45,8.58260632996447
0,150,4,4,2,0,1,1218,4000,501,54,8.661120360222881
3,90,2,2,1,0,1,800,2156,90,9,8.024862150286411
3,80,2,2,1,0,0,4100,7500,584,97,9.415808631610384
2,60,1,1,1,1,1,2400,800,209,12,8.137980454452139
0,85,3,2,1,1,1,450,1500,85,20,7.628517626575055
4,70,2,1,0,1,0,450,3200,50,41,8.227375506834035
3,50,1,1,0,1,1,800,800,26,11,7.401231264413015
4,38,1,1,0,0,1,420,2080,24,27,7.844632644464681
2,147,3,3,3,0,1,0,2600,81,47,7.911690520708339
2,222,3,2,2,1,0,770,5083,350,75,8.744966011114109
4,185,4,4,4,0,1,2500,7500,1042,96,9.318387276059317
1,284,3,5,6,0,1,550,5100,417,77,8.723394022000136
4,45,2,1,1,1,1,240,1470,30,19,7.473069088032197
3,290,3,3,1,0,1,1600,5300,853,69,8.96482339168508
4,74,3,2,2,0,1,850,1250,100,16,7.7039102096163115
1,115,3,2,2,0,1,1018,2690,214,35,8.28349412616251
2,37,1,1,0,0,1,338,1600,67,24,7.615791072035833
0,650,7,6,3,0,1,0,13000,1250,214,9.579210649614792
4,30,1,1,0,1,1,0,1459,0,10,7.293017679772782
4,87,1,1,2,0,0,870,7900,150,101,9.107421317968342
4,553,5,6,5,0,0,6000,3360,2827,43,9.411728991487363
4,250,3,4,4,0,1,3421,10700,1224,136,9.647368744540465
4,600,4,5,6,0,1,0,6000,3000,51,9.110741006753427
4,250,3,3,3,0,1,0,4500,150,68,8.459352191726387
4,30,1,1,1,0,1,399,1799,0,23,7.706162970199576
0,62,3,1,1,1,1,260,950,59,13,7.1569563646156364
3,115,2,2,2,0,1,900,3000,75,39,8.297792626380861
3,130,3,1,0,0,1,1050,6800,193,28,8.996156562033445
4,35,1,1,0,0,1,306,2000,0,26,7.75491027202143
0,350,4,3,3,1,1,2050,10000,658,134,9.460398455831275
4,100,3,2,0,1,1,0,3000,914,46,8.284251797621916
1,85,3,2,2,0,1,1225,2600,182,33,8.304247465078474
4,60,1,1,1,0,1,0,1500,100,23,7.392647520721623
1,197,3,3,2,0,1,1600,2500,325,32,8.402455513945814
4,177,4,5,4,0,1,1500,9200,959,117,9.37424334324612
3,96,2,1,0,0,0,700,5000,181,65,8.690642169706594
4,48,1,1,0,1,1,0,1150,34,18,7.0925737159746784
4,678,5,6,4,0,1,0,15000,3000,226,9.810878720803466
3,126,2,2,1,0,1,1800,7500,420,97,9.191972714617998
4,130,3,3,1,0,1,1390,4200,257,54,8.683046555502886
1,113,2,1,1,0,1,670,1250,92,16,7.615298339825815
4,380,3,4,2,0,1,0,12000,959,181,9.483492392643639
4,80,1,1,1,0,1,1800,2500,180,32,8.414717399827001
4,20,1,1,0,0,0,602,1800,130,23,7.846198815497425
4,32,1,1,1,0,1,350,1880,0,24,7.720905251936779
4,420,4,6,4,0,1,3500,15000,2250,191,9.949464238776152
4,500,8,5,2,0,1,0,11000,1550,166,9.45100945015621
4,33,1,1,1,0,0,560,2900,84,37,8.183676582620658
4,700,4,6,6,0,1,0,12500,2176,188,9.60649561075857
4,50,1,1,1,0,1,0,1100,0,17,7.0192966537150445
2,70,2,2,0,0,1,330,1410,59,21,7.507141079727608
0,332,3,2,8,1,1,0,7000,270,115,8.90734159541251
3,83,2,3,2,0,0,3850,6000,1128,78,9.311180686902254
1,62,2,2,2,0,1,800,3000,14,39,8.256866848974312
4,30,1,1,0,0,0,350,3300,0,42,8.214194414852564
4,240,4,6,4,1,1,2000,4410,0,56,8.774467601446593
4,27,1,1,0,1,1,0,835,0,13,6.744059186311348
3,87,3,2,1,0,1,1200,1440,67,19,7.910957382845589
2,238,3,3,3,0,0,700,4180,167,62,8.53895468319775
3,68,2,1,0,0,1,925,2300,245,30,8.160803920954665
3,30,1,1,0,0,1,590,800,126,11,7.331714969726466
3,24,1,1,0,0,0,500,1200,25,16,7.462789157412448
4,80,3,2,1,1,1,402,1613,80,21,7.6577552711348655
0,70,3,1,1,0,1,275,1100,63,15,7.282073658093465
4,250,4,3,2,1,1,0,10000,0,151,9.225327501784431
0,83,3,3,2,0,0,990,3500,216,47,8.46674164792014
2,339,3,5,4,0,0,3000,14000,834,205,9.800402224452803
1,75,2,1,1,0,1,0,1300,0,17,7.183870715062453
4,154,4,3,3,0,1,1630,4350,742,56,8.821584877430965
3,80,2,2,1,0,1,891,1800,125,24,7.951911381854188
2,156,3,1,0,0,1,500,1600,142,24,7.726212650507529
4,190,3,4,3,0,1,3800,5950,1209,76,9.309370895439137
4,200,3,2,2,0,1,0,2900,791,44,8.225770799348734
0,600,3,5,8,0,1,800,10000,202,164,9.321076413570848
0,57,3,2,1,0,1,225,1100,78,15,7.257707677160043
0,110,3,2,2,1,0,550,2600,248,20,8.137103389639302
4,240,3,4,5,0,1,3200,6400,1400,82,9.312987208936326
4,40,1,1,1,1,1,440,2800,100,36,8.124743020385568
